OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
23/08/2013,Office Supplies,Los Angeles,United States,Pauline Webber,0,CA-2013-140256,90049,2,2,Alpine Ski House,6,Corporate,30/08/2013,Standard Class,California,Art,7,8,Shipped Late,6,null,5.76,29,null,34.066,-118.474
23/08/2013,Office Supplies,Seattle,United States,Deirdre Greer,0,US-2013-106313,98105,9,3,Alpine Ski House,19,Corporate,27/08/2013,Standard Class,Washington,Paper,4,25,Shipped Early,6,null,19.44,48,null,47.6633,-122.3022
24/08/2013,Office Supplies,New York City,United States,Jennifer Patt,0,CA-2013-158001,10035,281,5,A Datum Corporation,1041,Corporate,28/08/2013,Standard Class,New York,Appliances,4,1364,Shipped Early,6,null,1040.8,27,null,40.8011,-73.9371
24/08/2013,Office Supplies,New York City,United States,Jennifer Patt,0,CA-2013-158001,10035,9,5,A Datum Corporation,21,Corporate,28/08/2013,Standard Class,New York,Art,4,28,Shipped Early,6,null,21.3,41,null,40.8011,-73.9371
24/08/2013,Office Supplies,New York City,United States,Jennifer Patt,0,CA-2013-158001,10035,8,6,A Datum Corporation,29,Corporate,28/08/2013,Standard Class,New York,Art,4,38,Shipped Early,6,null,29.34,27,null,40.8011,-73.9371
24/08/2013,Office Supplies,Pharr,United States,Mick Hernandez,0.2,US-2013-160528,78577,-173,8,Northwind Traders,727,Home Office,31/08/2013,Standard Class,Texas,Storage,7,953,Shipped Late,6,null,727.3,-23.8,null,26.1771,-98.187
24/08/2013,Office Supplies,Seattle,United States,Maxwell Schwartz,0,CA-2013-150350,98105,11,5,Alpine Ski House,43,Consumer,31/08/2013,Standard Class,Washington,Appliances,7,56,Shipped Late,6,null,43.1,26,null,47.6633,-122.3022
24/08/2013,Office Supplies,Seattle,United States,Maxwell Schwartz,0,CA-2013-150350,98105,0,4,Alpine Ski House,16,Consumer,31/08/2013,Standard Class,Washington,Supplies,7,21,Shipped Late,6,null,15.88,1,null,47.6633,-122.3022
24/08/2013,Office Supplies,Seattle,United States,Maxwell Schwartz,0,CA-2013-150350,98105,64,5,Alpine Ski House,136,Consumer,31/08/2013,Standard Class,Washington,Envelopes,7,178,Shipped Late,6,null,135.9,47,null,47.6633,-122.3022
24/08/2013,Office Supplies,Seattle,United States,Maxwell Schwartz,0,CA-2013-150350,98105,17,6,Alpine Ski House,35,Consumer,31/08/2013,Standard Class,Washington,Paper,7,45,Shipped Late,6,null,34.68,49,null,47.6633,-122.3022
24/08/2013,Office Supplies,Sheboygan,United States,Matt Abelman,0,US-2013-117793,53081,18,3,Northwind Traders,38,Home Office,30/08/2013,Standard Class,Wisconsin,Labels,6,49,Shipped On Time,6,null,37.59,47,null,43.741,-87.7247
24/08/2013,Office Supplies,Sheboygan,United States,Matt Abelman,0,US-2013-117793,53081,12,4,Northwind Traders,25,Home Office,30/08/2013,Standard Class,Wisconsin,Labels,6,33,Shipped On Time,6,null,25.2,46,null,43.741,-87.7247
24/08/2013,Office Supplies,Sheboygan,United States,Matt Abelman,0,US-2013-117793,53081,4,1,Northwind Traders,15,Home Office,30/08/2013,Standard Class,Wisconsin,Storage,6,20,Shipped On Time,6,null,14.97,28,null,43.741,-87.7247
27/08/2013,Office Supplies,Detroit,United States,Andrew Allen,0,CA-2013-114601,48234,3,3,Northwind Traders,9,Consumer,3/09/2013,Standard Class,Michigan,Art,7,11,Shipped Late,6,null,8.64,29,null,42.4337,-83.0434
27/08/2013,Office Supplies,Detroit,United States,Andrew Allen,0,CA-2013-114601,48234,6,2,Northwind Traders,12,Consumer,3/09/2013,Standard Class,Michigan,Paper,7,15,Shipped Late,6,null,11.56,49,null,42.4337,-83.0434
27/08/2013,Office Supplies,Los Angeles,United States,Tom Stivers,0,US-2013-100405,90045,4,2,Alpine Ski House,8,Corporate,29/08/2013,Second Class,California,Art,2,11,Shipped Early,3,null,8.26,46,null,33.9631,-118.3941
27/08/2013,Office Supplies,Miami,United States,Stuart Van,0.2,CA-2013-160598,33142,11,1,Fabrikam Inc,31,Corporate,29/08/2013,First Class,Florida,Paper,2,41,Shipped Late,1,null,31.01,36.3,null,25.813,-80.232
27/08/2013,Office Supplies,New York City,United States,Ken Dana,0.2,US-2013-102141,10024,46,8,A Datum Corporation,147,Corporate,1/09/2013,Standard Class,New York,Binders,5,192,Shipped Early,6,null,146.69,31.3,null,40.7864,-73.9764
27/08/2013,Office Supplies,Philadelphia,United States,Vivek Grady,0.2,CA-2013-132094,19140,2,3,A Datum Corporation,5,Corporate,3/09/2013,Standard Class,Pennsylvania,Art,7,7,Shipped Late,6,null,5.47,30,null,40.0118,-75.1456
27/08/2013,Office Supplies,San Jose,United States,Roland Fjeld,0,CA-2013-105585,95123,5,3,Alpine Ski House,10,Consumer,28/08/2013,First Class,California,Fasteners,1,13,Shipped On Time,1,null,10.23,48,null,37.2458,-121.8306
27/08/2013,Office Supplies,San Jose,United States,Roland Fjeld,0,CA-2013-105585,95123,70,5,Alpine Ski House,155,Consumer,28/08/2013,First Class,California,Paper,1,203,Shipped On Time,1,null,154.9,45,null,37.2458,-121.8306
27/08/2013,Office Supplies,Seattle,United States,Charles Crestani,0,CA-2013-148201,98103,3,1,Alpine Ski House,6,Consumer,30/08/2013,Second Class,Washington,Paper,3,8,Shipped On Time,3,null,6.48,48,null,47.6733,-122.3426
28/08/2013,Office Supplies,Dallas,United States,Sung Shariari,0.2,US-2013-146710,75220,1,1,Northwind Traders,4,Consumer,2/09/2013,Standard Class,Texas,Paper,5,5,Shipped Early,6,null,3.53,32.5,null,32.8681,-96.8622
28/08/2013,Office Supplies,Dallas,United States,Sung Shariari,0.2,US-2013-146710,75220,6,4,Northwind Traders,55,Consumer,2/09/2013,Standard Class,Texas,Supplies,5,72,Shipped Early,6,null,55.17,11.3,null,32.8681,-96.8622
28/08/2013,Office Supplies,Dallas,United States,Sung Shariari,0.2,US-2013-146710,75220,-11,5,Northwind Traders,52,Consumer,2/09/2013,Standard Class,Texas,Supplies,5,68,Shipped Early,6,null,51.52,-21.3,null,32.8681,-96.8622
28/08/2013,Office Supplies,Dallas,United States,Sung Shariari,0.2,US-2013-146710,75220,2,1,Northwind Traders,5,Consumer,2/09/2013,Standard Class,Texas,Paper,5,6,Shipped Early,6,null,4.62,36.3,null,32.8681,-96.8622
28/08/2013,Office Supplies,Hollywood,United States,Elizabeth Moffitt,0.2,CA-2013-116764,33021,3,4,Fabrikam Inc,9,Corporate,3/09/2013,Standard Class,Florida,Labels,6,12,Shipped On Time,6,null,9.22,36.3,null,26.0218,-80.1891
28/08/2013,Office Supplies,Houston,United States,Todd Boyes,0.2,CA-2013-117919,77041,1,1,Northwind Traders,14,Corporate,30/08/2013,Second Class,Texas,Storage,2,19,Shipped Early,3,null,14.16,7.5,null,29.8602,-95.5817
28/08/2013,Office Supplies,Houston,United States,Todd Boyes,0.2,CA-2013-117919,77041,28,5,Northwind Traders,80,Corporate,30/08/2013,Second Class,Texas,Paper,2,105,Shipped Early,3,null,79.92,35,null,29.8602,-95.5817
28/08/2013,Office Supplies,Quincy,United States,Ted Butterfield,0,CA-2013-145982,2169,37,9,A Datum Corporation,82,Consumer,2/09/2013,Second Class,Massachusetts,Paper,5,107,Shipped Late,3,null,81.54,45,null,42.2491,-70.9978
28/08/2013,Office Supplies,Quincy,United States,Ted Butterfield,0,CA-2013-145982,2169,5,4,A Datum Corporation,12,Consumer,2/09/2013,Second Class,Massachusetts,Fasteners,5,15,Shipped Late,3,null,11.68,45,null,42.2491,-70.9978
28/08/2013,Office Supplies,Quincy,United States,Ted Butterfield,0,CA-2013-145982,2169,14,5,A Datum Corporation,29,Consumer,2/09/2013,Second Class,Massachusetts,Binders,5,38,Shipped Late,3,null,29,48,null,42.2491,-70.9978
28/08/2013,Office Supplies,Quincy,United States,Ted Butterfield,0,CA-2013-145982,2169,60,3,A Datum Corporation,123,Consumer,2/09/2013,Second Class,Massachusetts,Paper,5,161,Shipped Late,3,null,122.97,49,null,42.2491,-70.9978
29/08/2013,Office Supplies,Cincinnati,United States,Edward Becker,0.7,CA-2013-137652,45231,-12,8,A Datum Corporation,18,Corporate,31/08/2013,First Class,Ohio,Binders,2,24,Shipped Late,1,null,18.43,-66.7,null,39.2418,-84.5437
29/08/2013,Office Supplies,Dallas,United States,Tom Prescott,0.8,CA-2013-145303,75081,-22,9,Northwind Traders,13,Consumer,1/09/2013,First Class,Texas,Binders,3,17,Shipped Late,1,null,13.14,-165,null,32.9462,-96.7058
29/08/2013,Office Supplies,Dallas,United States,Tom Prescott,0.8,CA-2013-145303,75081,-17,4,Northwind Traders,10,Consumer,1/09/2013,First Class,Texas,Binders,3,13,Shipped Late,1,null,10.02,-165,null,32.9462,-96.7058
29/08/2013,Office Supplies,Englewood,United States,Chad Sievert,0.2,US-2013-144211,80112,6,3,Alpine Ski House,15,Consumer,3/09/2013,Standard Class,Colorado,Paper,5,20,Shipped Early,6,null,15.48,36.3,null,39.5805,-104.9011
30/08/2013,Office Supplies,Chicago,United States,Rick Bensley,0.8,CA-2013-158568,60610,-3,3,Northwind Traders,2,Home Office,3/09/2013,Standard Class,Illinois,Binders,4,2,Shipped Early,6,null,1.79,-170,null,41.9033,-87.6336
30/08/2013,Office Supplies,Chicago,United States,Rick Bensley,0.2,CA-2013-158568,60610,23,7,Northwind Traders,65,Home Office,3/09/2013,Standard Class,Illinois,Paper,4,85,Shipped Early,6,null,64.62,35,null,41.9033,-87.6336
30/08/2013,Office Supplies,Concord,United States,Adam Bellavance,0,CA-2013-161207,3301,8,3,A Datum Corporation,28,Home Office,4/09/2013,Standard Class,New Hampshire,Supplies,5,37,Shipped Early,6,null,27.93,29,null,43.2185,-71.5277
30/08/2013,Office Supplies,Philadelphia,United States,George Bell,0.7,CA-2013-159912,19120,-3,2,A Datum Corporation,3,Corporate,4/09/2013,Standard Class,Pennsylvania,Binders,5,5,Shipped Early,6,null,3.49,-80,null,40.0343,-75.1213
30/08/2013,Office Supplies,Philadelphia,United States,George Bell,0.2,CA-2013-159912,19120,-2,7,A Datum Corporation,11,Corporate,4/09/2013,Standard Class,Pennsylvania,Fasteners,5,14,Shipped Early,6,null,10.58,-22.5,null,40.0343,-75.1213
31/08/2013,Office Supplies,Philadelphia,United States,Patrick OBrill,0.2,US-2013-141544,19143,3,2,A Datum Corporation,54,Consumer,2/09/2013,First Class,Pennsylvania,Storage,2,71,Shipped Late,1,null,54.22,6.3,null,39.9448,-75.2288
31/08/2013,Office Supplies,Philadelphia,United States,Patrick OBrill,0.7,US-2013-141544,19143,-28,6,A Datum Corporation,38,Consumer,2/09/2013,First Class,Pennsylvania,Binders,2,49,Shipped Late,1,null,37.76,-73.3,null,39.9448,-75.2288
31/08/2013,Office Supplies,Philadelphia,United States,Patrick OBrill,0.2,US-2013-141544,19143,34,10,A Datum Corporation,100,Consumer,2/09/2013,First Class,Pennsylvania,Labels,2,131,Shipped Late,1,null,100.24,33.8,null,39.9448,-75.2288
1/09/2013,Office Supplies,Waco,United States,Theone Pippenger,0.2,CA-2013-117408,76706,2,2,Northwind Traders,24,Consumer,7/09/2013,Standard Class,Texas,Storage,6,31,Shipped On Time,6,null,23.97,10,null,31.5171,-97.1198
2/09/2013,Office Supplies,Detroit,United States,Joseph Airdo,0.1,CA-2013-116526,48227,71,4,Northwind Traders,377,Consumer,6/09/2013,Standard Class,Michigan,Appliances,4,494,Shipped Early,6,null,376.74,18.9,null,42.3883,-83.1937
2/09/2013,Office Supplies,Detroit,United States,Joseph Airdo,0,CA-2013-116526,48227,14,4,Northwind Traders,30,Consumer,6/09/2013,Standard Class,Michigan,Binders,4,39,Shipped Early,6,null,29.52,49,null,42.3883,-83.1937
2/09/2013,Office Supplies,Detroit,United States,Joseph Airdo,0,CA-2013-116526,48227,3,2,Northwind Traders,12,Consumer,6/09/2013,Standard Class,Michigan,Art,4,16,Shipped Early,6,null,11.96,25,null,42.3883,-83.1937
2/09/2013,Office Supplies,Detroit,United States,Joseph Airdo,0,CA-2013-116526,48227,13,5,Northwind Traders,26,Consumer,6/09/2013,Standard Class,Michigan,Binders,4,35,Shipped Early,6,null,26.4,48,null,42.3883,-83.1937
2/09/2013,Office Supplies,Detroit,United States,Joseph Airdo,0,CA-2013-116526,48227,11,5,Northwind Traders,24,Consumer,6/09/2013,Standard Class,Michigan,Binders,4,32,Shipped Early,6,null,24.1,46,null,42.3883,-83.1937
2/09/2013,Office Supplies,Huntington Beach,United States,Laurel Beltran,0,CA-2013-124583,92646,6,1,Alpine Ski House,13,Home Office,4/09/2013,Second Class,California,Envelopes,2,17,Shipped Early,3,null,12.78,45,null,33.6654,-117.9686
2/09/2013,Office Supplies,New York City,United States,Adam Bellavance,0.2,CA-2013-129714,10009,1,1,A Datum Corporation,3,Home Office,4/09/2013,First Class,New York,Binders,2,4,Shipped Late,1,null,3.05,35,null,40.7262,-73.9796
2/09/2013,Office Supplies,New York City,United States,Adam Bellavance,0.2,CA-2013-129714,10009,1415,4,A Datum Corporation,4355,Home Office,4/09/2013,First Class,New York,Binders,2,5707,Shipped Late,1,null,4355.17,32.5,null,40.7262,-73.9796
2/09/2013,Office Supplies,New York City,United States,Adam Bellavance,0,CA-2013-129714,10009,12,2,A Datum Corporation,25,Home Office,4/09/2013,First Class,New York,Paper,2,32,Shipped Late,1,null,24.56,47,null,40.7262,-73.9796
2/09/2013,Office Supplies,New York City,United States,Adam Bellavance,0,CA-2013-129714,10009,23,4,A Datum Corporation,49,Home Office,4/09/2013,First Class,New York,Paper,2,64,Shipped Late,1,null,49.12,47,null,40.7262,-73.9796
2/09/2013,Office Supplies,New York City,United States,Patrick Gardner,0,CA-2013-151561,10011,3,3,A Datum Corporation,11,Consumer,8/09/2013,Standard Class,New York,Supplies,6,14,Shipped On Time,6,null,10.95,30,null,40.7402,-73.9996
2/09/2013,Office Supplies,Philadelphia,United States,Dean Katz,0.2,CA-2013-155481,19140,5,7,A Datum Corporation,17,Corporate,6/09/2013,Standard Class,Pennsylvania,Fasteners,4,22,Shipped Early,6,null,16.69,32.5,null,40.0118,-75.1456
2/09/2013,Office Supplies,Philadelphia,United States,Dean Katz,0.2,CA-2013-155481,19140,10,6,A Datum Corporation,30,Corporate,6/09/2013,Standard Class,Pennsylvania,Paper,4,40,Shipped Early,6,null,30.48,32.5,null,40.0118,-75.1456
2/09/2013,Office Supplies,San Francisco,United States,Cynthia Voltz,0,CA-2013-120859,94110,11,2,Alpine Ski House,22,Corporate,5/09/2013,First Class,California,Envelopes,3,29,Shipped Late,1,null,21.88,50,null,37.7509,-122.4153
3/09/2013,Office Supplies,Charlotte,United States,Joe Elijah,0.2,CA-2013-106950,28205,35,9,Fabrikam Inc,309,Consumer,7/09/2013,Standard Class,North Carolina,Appliances,4,406,Shipped Early,6,null,309.46,11.3,null,35.22,-80.7881
3/09/2013,Office Supplies,Charlotte,United States,Joe Elijah,0.7,CA-2013-106950,28205,-13,5,Fabrikam Inc,17,Consumer,7/09/2013,Standard Class,North Carolina,Binders,4,23,Shipped Early,6,null,17.22,-73.3,null,35.22,-80.7881
3/09/2013,Office Supplies,Charlotte,United States,Joe Elijah,0.7,CA-2013-106950,28205,-18,7,Fabrikam Inc,23,Consumer,7/09/2013,Standard Class,North Carolina,Binders,4,30,Shipped Early,6,null,22.91,-76.7,null,35.22,-80.7881
3/09/2013,Office Supplies,Charlotte,United States,Joe Elijah,0.2,CA-2013-106950,28205,3,4,Fabrikam Inc,19,Consumer,7/09/2013,Standard Class,North Carolina,Art,4,25,Shipped Early,6,null,19.46,17.5,null,35.22,-80.7881
3/09/2013,Office Supplies,Chicago,United States,Rob Lucas,0.2,CA-2013-144764,60623,-8,2,Northwind Traders,35,Consumer,9/09/2013,Standard Class,Illinois,Storage,6,46,Shipped On Time,6,null,35.17,-23.8,null,41.849,-87.7157
3/09/2013,Office Supplies,Chicago,United States,Rob Lucas,0.2,CA-2013-144764,60623,10,5,Northwind Traders,29,Consumer,9/09/2013,Standard Class,Illinois,Labels,6,38,Shipped On Time,6,null,29.24,33.8,null,41.849,-87.7157
3/09/2013,Office Supplies,Des Moines,United States,Becky Martin,0,CA-2013-106278,98198,31,3,Alpine Ski House,66,Consumer,6/09/2013,Second Class,Washington,Envelopes,3,86,Shipped On Time,3,null,65.94,47,null,47.3929,-122.3129
3/09/2013,Office Supplies,Houston,United States,Ross DeVincentis,0.8,CA-2013-112739,77070,-13,8,Northwind Traders,9,Home Office,8/09/2013,Second Class,Texas,Binders,5,11,Shipped Late,3,null,8.61,-155,null,29.9781,-95.5803
3/09/2013,Office Supplies,Los Angeles,United States,Lena Radford,0,CA-2013-126732,90036,1,3,Alpine Ski House,24,Consumer,7/09/2013,Standard Class,California,Storage,4,31,Shipped Early,6,null,23.67,4,null,34.0699,-118.3492
3/09/2013,Office Supplies,Los Angeles,United States,Lena Radford,0,CA-2013-126732,90036,5,7,Alpine Ski House,19,Consumer,7/09/2013,Standard Class,California,Art,4,24,Shipped Early,6,null,18.69,28,null,34.0699,-118.3492
3/09/2013,Office Supplies,Los Angeles,United States,Lena Radford,0.2,CA-2013-126732,90036,3,1,Alpine Ski House,7,Consumer,7/09/2013,Standard Class,California,Binders,4,10,Shipped Early,6,null,7.31,35,null,34.0699,-118.3492
3/09/2013,Office Supplies,Madison,United States,Sonia Sunley,0,CA-2013-116540,53711,4,2,Northwind Traders,8,Consumer,3/09/2013,Same Day,Wisconsin,Binders,0,11,Shipped On Time,0,null,8.26,47,null,43.0356,-89.4526
3/09/2013,Office Supplies,Madison,United States,Sonia Sunley,0,CA-2013-116540,53711,1,1,Northwind Traders,2,Consumer,3/09/2013,Same Day,Wisconsin,Fasteners,0,2,Shipped On Time,0,null,1.81,36,null,43.0356,-89.4526
3/09/2013,Office Supplies,New York City,United States,Karen Daniels,0,CA-2013-130407,10024,20,2,A Datum Corporation,75,Consumer,7/09/2013,Standard Class,New York,Art,4,99,Shipped Early,6,null,75.48,26,null,40.7864,-73.9764
3/09/2013,Office Supplies,San Francisco,United States,Sam Zeldin,0,CA-2013-113096,94122,12,3,Alpine Ski House,47,Home Office,5/09/2013,First Class,California,Storage,2,61,Shipped Late,1,null,46.53,26,null,37.7593,-122.4836
4/09/2013,Office Supplies,Baltimore,United States,Herbert Flentye,0,US-2013-147711,21215,6,2,A Datum Corporation,13,Consumer,9/09/2013,Second Class,Maryland,Binders,5,17,Shipped Late,3,null,12.76,46,null,39.3446,-76.6794
4/09/2013,Office Supplies,Baltimore,United States,Herbert Flentye,0,US-2013-147711,21215,27,8,A Datum Corporation,58,Consumer,9/09/2013,Second Class,Maryland,Labels,5,77,Shipped Late,3,null,58.48,47,null,39.3446,-76.6794
4/09/2013,Office Supplies,Chicago,United States,Carlos Soltero,0.8,CA-2013-159737,60610,-15,3,Northwind Traders,9,Consumer,10/09/2013,Standard Class,Illinois,Binders,6,12,Shipped On Time,6,null,8.81,-170,null,41.9033,-87.6336
4/09/2013,Office Supplies,Cincinnati,United States,Matt Hagelstein,0.2,CA-2013-153185,45231,11,6,A Datum Corporation,31,Corporate,9/09/2013,Standard Class,Ohio,Paper,5,41,Shipped Early,6,null,30.96,36.3,null,39.2418,-84.5437
4/09/2013,Office Supplies,Middletown,United States,Filia McAdams,0,CA-2013-132143,6457,22,7,A Datum Corporation,48,Corporate,6/09/2013,First Class,Connecticut,Paper,2,63,Shipped Late,1,null,48.16,46,null,41.5569,-72.6652
4/09/2013,Office Supplies,Monroe,United States,Craig Yedwab,0,US-2013-101616,71203,41,8,Fabrikam Inc,87,Corporate,7/09/2013,First Class,Louisiana,Binders,3,114,Shipped Late,1,null,87.28,47,null,32.553,-92.0422
4/09/2013,Office Supplies,Philadelphia,United States,Paul Knutson,0.7,CA-2013-158099,19143,-761,5,A Datum Corporation,1141,Home Office,6/09/2013,First Class,Pennsylvania,Binders,2,1496,Shipped Late,1,null,1141.47,-66.7,null,39.9448,-75.2288
4/09/2013,Office Supplies,Waukesha,United States,Jennifer Jackson,0,CA-2013-163986,53186,14,5,Northwind Traders,55,Consumer,11/09/2013,Standard Class,Wisconsin,Storage,7,71,Shipped Late,6,null,54.5,26,null,42.9993,-88.2196
5/09/2013,Office Supplies,Georgetown,United States,Anna Andreadi,0,CA-2013-131205,40324,5,4,Fabrikam Inc,130,Consumer,9/09/2013,Standard Class,Kentucky,Storage,4,170,Shipped Early,6,null,129.92,4,null,38.2117,-84.5562
5/09/2013,Office Supplies,Georgetown,United States,Anna Andreadi,0,CA-2013-131205,40324,3,3,Fabrikam Inc,5,Consumer,9/09/2013,Standard Class,Kentucky,Art,4,7,Shipped Early,6,null,5.28,48,null,38.2117,-84.5562
5/09/2013,Office Supplies,Georgetown,United States,Anna Andreadi,0,CA-2013-131205,40324,55,6,Fabrikam Inc,114,Consumer,9/09/2013,Standard Class,Kentucky,Binders,4,149,Shipped Early,6,null,113.94,48,null,38.2117,-84.5562
5/09/2013,Office Supplies,Houston,United States,Ivan Liston,0.2,CA-2013-169971,77041,7,3,Northwind Traders,62,Consumer,10/09/2013,Standard Class,Texas,Art,5,82,Shipped Early,6,null,62.38,11.3,null,29.8602,-95.5817
5/09/2013,Office Supplies,Houston,United States,Ivan Liston,0.2,CA-2013-169971,77041,1,1,Northwind Traders,4,Consumer,10/09/2013,Standard Class,Texas,Art,5,5,Shipped Early,6,null,3.91,26.3,null,29.8602,-95.5817
5/09/2013,Office Supplies,Jonesboro,United States,Jeremy Pistek,0,CA-2013-117604,72401,115,5,Fabrikam Inc,240,Consumer,10/09/2013,Standard Class,Arkansas,Paper,5,314,Shipped Early,6,null,239.5,48,null,35.833,-90.6965
5/09/2013,Office Supplies,Knoxville,United States,Delfina Latchford,0.2,CA-2013-149783,37918,9,2,Fabrikam Inc,87,Consumer,8/09/2013,Second Class,Tennessee,Appliances,3,114,Shipped On Time,3,null,87.17,10,null,36.0501,-83.9226
5/09/2013,Office Supplies,Knoxville,United States,Delfina Latchford,0.2,CA-2013-149783,37918,8,2,Fabrikam Inc,32,Consumer,8/09/2013,Second Class,Tennessee,Art,3,42,Shipped On Time,3,null,31.74,26.3,null,36.0501,-83.9226
5/09/2013,Office Supplies,Knoxville,United States,Delfina Latchford,0.2,CA-2013-149783,37918,4,3,Fabrikam Inc,12,Consumer,8/09/2013,Second Class,Tennessee,Paper,3,16,Shipped On Time,3,null,12.19,33.8,null,36.0501,-83.9226
5/09/2013,Office Supplies,New York City,United States,Christina VanderZanden,0,CA-2013-123120,10011,7,4,A Datum Corporation,23,Consumer,9/09/2013,Standard Class,New York,Supplies,4,30,Shipped Early,6,null,22.72,29,null,40.7402,-73.9996
5/09/2013,Office Supplies,New York City,United States,Christina VanderZanden,0.2,CA-2013-123120,10011,20,5,A Datum Corporation,61,Consumer,9/09/2013,Standard Class,New York,Binders,4,79,Shipped Early,6,null,60.6,33.8,null,40.7402,-73.9996
5/09/2013,Office Supplies,Springfield,United States,Mick Brown,0,CA-2013-142524,65807,8,2,Northwind Traders,17,Consumer,9/09/2013,Standard Class,Missouri,Envelopes,4,22,Shipped Early,6,null,16.56,47,null,37.1668,-93.3085
5/09/2013,Office Supplies,Woodbury,United States,Roy Phan,0,CA-2013-168774,55125,161,3,Northwind Traders,535,Corporate,10/09/2013,Standard Class,Minnesota,Storage,5,702,Shipped Early,6,null,535.41,30,null,44.9197,-92.9439
6/09/2013,Office Supplies,Chesapeake,United States,Michael Moore,0,US-2013-121013,23320,12,2,Fabrikam Inc,25,Consumer,11/09/2013,Standard Class,Virginia,Labels,5,33,Shipped Early,6,null,25.06,47,null,36.7352,-76.2384
6/09/2013,Office Supplies,Chicago,United States,Stephanie Ulpright,0.2,CA-2013-164490,60653,3,2,Northwind Traders,9,Home Office,11/09/2013,Second Class,Illinois,Paper,5,12,Shipped Late,3,null,9.25,36.3,null,41.8196,-87.6126
6/09/2013,Office Supplies,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,11,7,Northwind Traders,22,Consumer,8/09/2013,Second Class,Michigan,Labels,2,29,Shipped Early,3,null,22.05,48,null,42.3883,-83.1937
6/09/2013,Office Supplies,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,21,3,Northwind Traders,71,Consumer,8/09/2013,Second Class,Michigan,Storage,2,93,Shipped Early,3,null,70.95,29,null,42.3883,-83.1937
6/09/2013,Office Supplies,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,23,3,Northwind Traders,195,Consumer,8/09/2013,Second Class,Michigan,Storage,2,255,Shipped Early,3,null,194.94,12,null,42.3883,-83.1937
6/09/2013,Office Supplies,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,42,4,Northwind Traders,91,Consumer,8/09/2013,Second Class,Michigan,Paper,2,120,Shipped Early,3,null,91.36,46,null,42.3883,-83.1937
6/09/2013,Office Supplies,Houston,United States,Don Miller,0.2,CA-2013-149195,77070,5,8,Northwind Traders,16,Corporate,8/09/2013,Second Class,Texas,Fasteners,2,21,Shipped Early,3,null,15.81,33.8,null,29.9781,-95.5803
6/09/2013,Office Supplies,Houston,United States,Don Miller,0.2,CA-2013-149195,77070,4,2,Northwind Traders,10,Corporate,8/09/2013,Second Class,Texas,Paper,2,14,Shipped Early,3,null,10.37,36.3,null,29.9781,-95.5803
6/09/2013,Office Supplies,Houston,United States,Don Miller,0.2,CA-2013-149195,77070,9,5,Northwind Traders,26,Corporate,8/09/2013,Second Class,Texas,Paper,2,34,Shipped Early,3,null,25.92,35,null,29.9781,-95.5803
6/09/2013,Office Supplies,Houston,United States,Gary Hansen,0.2,CA-2013-144540,77070,4,9,Northwind Traders,28,Home Office,11/09/2013,Standard Class,Texas,Fasteners,5,37,Shipped Early,6,null,28.44,15,null,29.9781,-95.5803
6/09/2013,Office Supplies,Houston,United States,Gary Hansen,0.8,CA-2013-144540,77070,-166,3,Northwind Traders,63,Home Office,11/09/2013,Standard Class,Texas,Appliances,5,82,Shipped Early,6,null,62.79,-265,null,29.9781,-95.5803
6/09/2013,Office Supplies,Johnson City,United States,Darrin Martin,0.2,CA-2013-136231,37604,8,3,Fabrikam Inc,23,Consumer,8/09/2013,Second Class,Tennessee,Envelopes,2,31,Shipped Early,3,null,23.47,32.5,null,36.3107,-82.381
6/09/2013,Office Supplies,Johnson City,United States,Darrin Martin,0.7,CA-2013-136231,37604,-63,7,Fabrikam Inc,86,Consumer,8/09/2013,Second Class,Tennessee,Binders,2,113,Shipped Early,3,null,86.06,-73.3,null,36.3107,-82.381
6/09/2013,Office Supplies,Johnson City,United States,Darrin Martin,0.2,CA-2013-136231,37604,3,3,Fabrikam Inc,10,Consumer,8/09/2013,Second Class,Tennessee,Paper,2,13,Shipped Early,3,null,10.27,31.3,null,36.3107,-82.381
6/09/2013,Office Supplies,Lancaster,United States,Maribeth Dona,0.7,CA-2013-162383,43130,-6,6,A Datum Corporation,9,Consumer,12/09/2013,Standard Class,Ohio,Binders,6,12,Shipped On Time,6,null,8.86,-73.3,null,39.7187,-82.6031
6/09/2013,Office Supplies,Lancaster,United States,Maribeth Dona,0.7,CA-2013-162383,43130,-7,2,A Datum Corporation,9,Consumer,12/09/2013,Standard Class,Ohio,Binders,6,12,Shipped On Time,6,null,8.95,-83.3,null,39.7187,-82.6031
6/09/2013,Office Supplies,New York City,United States,Mark Van Huff,0,CA-2013-133319,10011,92,4,A Datum Corporation,192,Consumer,12/09/2013,Standard Class,New York,Paper,6,252,Shipped On Time,6,null,192.16,48,null,40.7402,-73.9996
